"No.","Time","Source","Destination","Protocol","Length","Info"
"243","1.768287","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"244","1.768288","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"245","1.768288","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"246","1.768289","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"247","1.820092","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"248","1.918454","10.15.12.16","10.7.196.56","TLSv1","11371","Application Data"
"249","1.918633","10.15.12.16","10.7.196.56","TLSv1","3227","Application Data"
"250","1.948699","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=322992 Win=37740 Len=0"
"251","1.949077","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=325712 Win=37740 Len=0"
"252","1.949078","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=328432 Win=39100 Len=0"
"253","1.949079","10.7.196.56","10.15.12.16","TCP","66","59759  >  3389 [ACK] Seq=1 Ack=329792 Win=39100 Len=0 SLE=331152 SRE=331589"
"254","1.949080","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=331589 Win=38650 Len=0"
"255","1.949081","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=334309 Win=38420 Len=0"
"256","1.968259","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"257","1.968260","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"258","1.968261","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"259","1.968262","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"260","1.968263","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"261","1.968264","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"262","2.020110","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"263","2.025539","10.15.12.16","10.7.196.56","TLSv1","8491","Application Data"
"264","2.040479","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=336122 Win=38420 Len=0"
"265","2.040893","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=338842 Win=38420 Len=0"
"266","2.040894","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=341562 Win=38420 Len=0"
"267","2.040895","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=343199 Win=39780 Len=0"
"268","2.168218","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"269","2.168219","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"270","2.168220","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"271","2.168221","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"272","2.168222","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"273","2.168223","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"274","2.220098","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"275","2.260816","10.13.24.136","10.13.27.13","MEGACO","104","79505 Request |=NULL ServiceChange=Root"
"276","2.260817","10.13.24.136","10.13.27.15","MEGACO","104","79506 Request |=NULL ServiceChange=Root"
"277","2.261312","10.13.24.136","10.13.27.16","MEGACO","104","79507 Request |=NULL ServiceChange=Root"
"278","2.261313","10.13.24.136","10.13.27.17","MEGACO","104","79508 Request |=NULL ServiceChange=Root"
"279","2.261702","10.13.24.136","10.13.27.20","MEGACO","104","79509 Request |=NULL ServiceChange=Root"
"280","2.261703","10.13.24.136","10.13.27.21","MEGACO","104","79510 Request |=NULL ServiceChange=Root"
"281","2.261704","10.13.24.136","10.13.27.22","MEGACO","104","79511 Request |=NULL ServiceChange=Root"
"282","2.262086","10.13.24.136","10.13.27.23","MEGACO","104","79512 Request |=NULL ServiceChange=Root"
"283","2.262087","10.13.24.136","10.13.27.14","MEGACO","104","79513 Request |=NULL ServiceChange=Root"
"284","2.262435","10.13.24.136","10.13.27.12","MEGACO","104","79514 Request |=NULL ServiceChange=Root"
"285","2.262436","10.13.27.22","10.13.24.136","MEGACO","94","79511 Reply   |=NULL SC=ROOT"
"286","2.262437","10.13.27.13","10.13.24.136","MEGACO","94","79505 Reply   |=NULL SC=ROOT"
"287","2.263073","10.13.27.22","10.13.24.136","MEGACO","218","518948 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"288","2.263074","10.13.27.13","10.13.24.136","MEGACO","218","520416 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"289","2.263075","10.13.27.20","10.13.24.136","MEGACO","94","79509 Reply   |=NULL SC=ROOT"
"290","2.263545","10.13.27.20","10.13.24.136","MEGACO","218","502354 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"291","2.263546","10.13.27.16","10.13.24.136","MEGACO","94","79507 Reply   |=NULL SC=ROOT"
"292","2.263547","10.13.27.16","10.13.24.136","MEGACO","218","521771 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"293","2.264530","10.13.27.23","10.13.24.136","MEGACO","94","79512 Reply   |=NULL SC=ROOT"
"294","2.264531","10.13.27.23","10.13.24.136","MEGACO","218","530918 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"295","2.265795","10.13.27.15","10.13.24.136","MEGACO","94","79506 Reply   |=NULL SC=ROOT"
"296","2.265796","10.13.27.15","10.13.24.136","MEGACO","218","527439 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"297","2.266105","10.13.27.17","10.13.24.136","MEGACO","94","79508 Reply   |=NULL SC=ROOT"
"298","2.266736","10.13.27.17","10.13.24.136","MEGACO","218","192460 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"299","2.266737","10.13.27.21","10.13.24.136","MEGACO","94","79510 Reply   |=NULL SC=ROOT"
"300","2.267233","10.13.27.21","10.13.24.136","MEGACO","218","516947 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"301","2.267630","10.13.27.12","10.13.24.136","MEGACO","94","79514 Reply   |=NULL SC=ROOT"
"302","2.267631","10.13.27.14","10.13.24.136","MEGACO","94","79513 Reply   |=NULL SC=ROOT"
"303","2.267632","10.13.27.12","10.13.24.136","MEGACO","218","525569 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"304","2.267633","10.13.27.14","10.13.24.136","MEGACO","218","108737 Request |=NULL SC=bct/bctpool0/* SC=audio/audiopool0/*"
"305","2.268774","10.13.24.136","10.13.27.22","MEGACO","120","518948 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"306","2.270418","10.13.24.136","10.13.27.13","MEGACO","120","520416 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"307","2.272555","10.13.24.136","10.13.27.20","MEGACO","120","502354 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"308","2.272556","10.13.27.22","10.13.24.136","MEGACO","81","518948 TransactionResponseAck"
"309","2.272557","10.13.27.13","10.13.24.136","MEGACO","81","520416 TransactionResponseAck"
"310","2.273220","10.13.27.20","10.13.24.136","MEGACO","81","502354 TransactionResponseAck"
"311","2.275442","10.13.24.136","10.13.27.16","MEGACO","120","521771 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"312","2.277545","10.13.24.136","10.13.27.23","MEGACO","120","530918 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"313","2.278461","10.13.27.16","10.13.24.136","MEGACO","81","521771 TransactionResponseAck"
"314","2.279432","10.13.27.23","10.13.24.136","MEGACO","81","530918 TransactionResponseAck"
"315","2.279865","10.13.24.136","10.13.27.15","MEGACO","120","527439 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"316","2.280717","10.13.27.15","10.13.24.136","MEGACO","81","527439 TransactionResponseAck"
"317","2.282128","10.13.24.136","10.13.27.17","MEGACO","120","192460 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"318","2.284184","10.13.24.136","10.13.27.21","MEGACO","120","516947 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"319","2.286340","10.13.27.17","10.13.24.136","MEGACO","81","192460 TransactionResponseAck"
"320","2.286801","10.13.27.21","10.13.24.136","MEGACO","81","516947 TransactionResponseAck"
"321","2.286802","10.13.24.136","10.13.27.12","MEGACO","120","525569 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"322","2.288625","10.13.24.136","10.13.27.14","MEGACO","120","108737 Reply   |=NULL ServiceChange=bct/bctpool0/* ServiceChange=audio/audiopool0/*"
"323","2.292425","10.13.27.12","10.13.24.136","MEGACO","81","525569 TransactionResponseAck"
"324","2.292426","10.13.27.14","10.13.24.136","MEGACO","81","108737 TransactionResponseAck"
"325","2.355616","10.15.12.16","10.7.196.56","TLSv1","12603","Application Data"
"326","2.360059","10.13.24.136","10.13.88.131","MEGACO","110","79515 Request |=NULL AuditValue=TDMs25c1f1/1/6/1/9"
"327","2.362271","10.13.88.131","10.13.24.136","MEGACO","135","79515 Reply   |=NULL AuditValue=TDMs25c1f1/1/6/1/9 (Mode:IN)"
"328","2.370772","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=345919 Win=39780 Len=0"
"329","2.370773","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=348639 Win=39780 Len=0"
"330","2.370774","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=351359 Win=40800 Len=0"
"331","2.374794","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=354079 Win=40800 Len=0"
"332","2.374795","10.7.196.56","10.15.12.16","TCP","66","[TCP Dup ACK 331#1] 59759  >  3389 [ACK] Seq=1 Ack=354079 Win=40800 Len=0 SLE=355439 SRE=355748"
"333","2.374796","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=355748 Win=40800 Len=0"
"334","2.375845","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"335","2.375846","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"336","2.375847","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"337","2.375848","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"338","2.375848","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"339","2.375850","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"340","2.420089","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"341","2.430597","10.13.24.139","10.13.24.138","TCP","120","22535  >  33199 [PSH, ACK] Seq=1 Ack=1 Win=11134 Len=66"
"342","2.461744","10.15.12.16","10.7.196.56","TLSv1","795","Application Data"
"343","2.532412","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=67 Win=11614 Len=0"
"344","2.532814","10.13.24.139","10.13.24.138","TCP","1514","22535  >  33199 [ACK] Seq=67 Ack=1 Win=11134 Len=1460"
"345","2.532816","10.13.24.139","10.13.24.138","TCP","1514","22535  >  33199 [ACK] Seq=1527 Ack=1 Win=11134 Len=1460"
"346","2.532817","10.13.24.139","10.13.24.138","TCP","728","22535  >  33199 [PSH, ACK] Seq=2987 Ack=1 Win=11134 Len=674"
"347","2.533935","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=2987 Win=8694 Len=0"
"348","2.534591","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=3661 Win=9484 Len=0"
"349","2.535390","10.13.24.138","10.13.24.139","TCP","60","[TCP Window Update] 33199  >  22535 [ACK] Seq=1 Ack=3661 Win=10948 Len=0"
"350","2.568222","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"351","2.568223","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"352","2.568224","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"353","2.568225","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"354","2.568226","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"355","2.568226","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"356","2.569874","Santera_0a:1d:83","Broadcast","ARP","60","Who has 10.13.24.156? Tell 10.13.24.158"
"357","2.609400","ArtesynE_30:92:04","Broadcast","ARP","60","Who has 10.13.24.76? Tell 10.13.24.78"
"358","2.620097","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"359","2.672662","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=356489 Win=40614 Len=0"
"360","2.748792","ArtesynE_30:92:2e","Broadcast","ARP","60","Who has 10.13.24.140? Tell 10.13.24.142"
"361","2.771329","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"362","2.771330","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"363","2.771331","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"364","2.771332","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"365","2.771333","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"366","2.771334","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"367","2.820107","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"368","2.968239","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"369","2.968240","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"370","2.968241","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"371","2.968242","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"372","2.968243","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"373","2.968244","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"374","2.997276","10.15.12.16","10.7.196.56","TLSv1","11659","Application Data"
"375","3.004699","ArtesynE_2c:b3:f3","Broadcast","ARP","60","Who has 10.13.24.12? Tell 10.13.24.14"
"376","3.012901","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=359209 Win=40800 Len=0"
"377","3.012902","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=361929 Win=40800 Len=0"
"378","3.012903","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=364649 Win=41820 Len=0"
"379","3.016657","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=367369 Win=41480 Len=0"
"380","3.020094","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"381","3.102225","10.15.12.16","10.7.196.56","TLSv1","12155","Application Data"
"382","3.116575","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=369454 Win=41480 Len=0"
"383","3.116576","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=372174 Win=41480 Len=0"
"384","3.116577","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=374894 Win=41480 Len=0"
"385","3.120790","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=377614 Win=42500 Len=0"
"386","3.120792","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=380195 Win=41854 Len=0"
"387","3.168216","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"388","3.168217","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"389","3.168218","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"390","3.168219","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"391","3.168220","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"392","3.168221","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"393","3.220107","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"394","3.264955","10.13.25.13","10.13.24.136","UDP","70","4684  >  4684 Len=28"
"395","3.360989","10.13.24.136","10.13.88.131","MEGACO","111","79516 Request |=NULL AuditValue=TDMs25c1f1/1/6/1/10"
"396","3.362896","10.13.88.131","10.13.24.136","MEGACO","136","79516 Reply   |=NULL AuditValue=TDMs25c1f1/1/6/1/10 (Mode:IN)"
"397","3.375090","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"398","3.375091","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"399","3.375092","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"400","3.375093","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"401","3.375094","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"402","3.375095","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"403","3.420120","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"404","3.568159","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"405","3.568160","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"406","3.568161","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"407","3.568162","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"408","3.568163","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"409","3.568164","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"410","3.620121","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"411","3.774135","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"412","3.774136","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"413","3.774137","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"414","3.774138","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"415","3.774139","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"416","3.774139","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"417","3.812367","10.13.24.138","10.13.24.139","UDP","60","1403  >  1403 Len=4"
"418","3.820076","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"419","3.837120","10.15.12.16","10.7.196.56","TLSv1","12923","Application Data"
"420","3.837254","10.15.12.16","10.7.196.56","TLSv1","1371","Application Data"
"421","3.850411","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=382915 Win=42160 Len=0"
"422","3.854792","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=385635 Win=42160 Len=0"
"423","3.854793","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=388355 Win=42840 Len=0"
"424","3.854794","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=391075 Win=42500 Len=0"
"425","3.854795","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=393064 Win=42500 Len=0"
"426","3.869719","ArtesynE_2c:b4:3b","Broadcast","ARP","60","Who has 10.13.24.16? Tell 10.13.24.18"
"427","3.944122","10.15.12.16","10.7.196.56","TLSv1","4891","Application Data"
"428","3.950210","10.13.24.139","10.13.24.138","UDP","60","1400  >  1400 Len=10"
"429","3.958748","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=395741 Win=42500 Len=0"
"430","3.958749","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=1 Ack=398461 Win=42500 Len=0"
"431","3.968301","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"432","3.968302","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"433","3.968303","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"434","3.968303","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"435","3.968304","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"436","3.968305","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"437","4.002830","10.7.196.56","10.15.12.16","TLSv1","139","Application Data"
"438","4.002956","10.15.12.16","10.7.196.56","TLSv1","123","Application Data"
"439","4.003016","10.15.12.16","10.7.196.56","TLSv1","123","Application Data"
"440","4.003278","10.15.12.16","10.7.196.56","TLSv1","123","Application Data"
"441","4.016735","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=86 Ack=399356 Win=42276 Len=0"
"442","4.020144","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"443","4.030718","10.13.24.139","10.13.24.138","TCP","120","22535  >  33199 [PSH, ACK] Seq=3661 Ack=1 Win=11134 Len=66"
"444","4.072415","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=3727 Win=10882 Len=0"
"445","4.072847","10.13.24.139","10.13.24.138","TCP","1514","22535  >  33199 [ACK] Seq=3727 Ack=1 Win=11134 Len=1460"
"446","4.072850","10.13.24.139","10.13.24.138","TCP","1514","22535  >  33199 [ACK] Seq=5187 Ack=1 Win=11134 Len=1460"
"447","4.072852","10.13.24.139","10.13.24.138","TCP","728","22535  >  33199 [PSH, ACK] Seq=6647 Ack=1 Win=11134 Len=674"
"448","4.073914","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=6647 Win=7962 Len=0"
"449","4.073915","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=7321 Win=8752 Len=0"
"450","4.074988","10.13.24.138","10.13.24.139","TCP","60","[TCP Window Update] 33199  >  22535 [ACK] Seq=1 Ack=7321 Win=10216 Len=0"
"451","4.075761","10.13.24.138","10.13.24.139","TCP","60","[TCP Window Update] 33199  >  22535 [ACK] Seq=1 Ack=7321 Win=11680 Len=0"
"452","4.168221","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"453","4.168222","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"454","4.168223","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"455","4.168224","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"456","4.168225","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"457","4.168226","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"458","4.212683","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=86 Ack=399425 Win=42259 Len=0"
"459","4.220116","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"460","4.360621","10.13.24.136","10.13.88.131","MEGACO","111","79517 Request |=NULL AuditValue=TDMs25c1f1/1/6/1/11"
"461","4.362550","10.13.88.131","10.13.24.136","MEGACO","136","79517 Reply   |=NULL AuditValue=TDMs25c1f1/1/6/1/11 (Mode:IN)"
"462","4.375621","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"463","4.375622","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"464","4.375623","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"465","4.375624","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
